filename,total_words,english_only,danish_only,ambiguous,neither
output_CREATIVE PROMPTS_20250611_140019_3.txt,280,0,177,97,6
output_CREATIVE PROMPTS_20250611_140024_20.txt,222,0,129,91,2
output_CREATIVE PROMPTS_20250611_140027_4.txt,228,0,129,99,0
output_CREATIVE PROMPTS_20250611_140031_21.txt,170,0,100,70,0
output_CREATIVE PROMPTS_20250611_140034_5.txt,100,2,55,42,1
output_CREATIVE PROMPTS_20250611_140036_22.txt,42,0,29,13,0
output_CREATIVE PROMPTS_20250611_140044_23.txt,244,0,155,86,3
output_CREATIVE PROMPTS_20250611_140044_6.txt,311,4,193,114,0
output_CREATIVE PROMPTS_20250611_140053_24.txt,294,3,166,121,4
output_CREATIVE PROMPTS_20250611_140053_7.txt,323,0,188,131,4
output_CREATIVE PROMPTS_20250611_140101_25.txt,240,0,142,94,4
output_CREATIVE PROMPTS_20250611_140103_8.txt,266,0,152,113,1
output_CREATIVE PROMPTS_20250611_140111_9.txt,274,0,159,112,3
output_CREATIVE PROMPTS_20250611_140112_26.txt,314,0,195,106,13
output_CREATIVE PROMPTS_20250611_140118_10.txt,176,1,107,67,1
output_CREATIVE PROMPTS_20250611_140121_27.txt,291,9,186,93,3
output_CREATIVE PROMPTS_20250611_140125_11.txt,142,0,95,47,0
output_CREATIVE PROMPTS_20250611_140132_28.txt,252,0,158,89,5
output_CREATIVE PROMPTS_20250611_140133_12.txt,264,1,154,109,0
output_CREATIVE PROMPTS_20250611_140139_29.txt,192,0,122,69,1
output_CREATIVE PROMPTS_20250611_140143_13.txt,329,1,213,110,5
output_CREATIVE PROMPTS_20250611_140147_30.txt,205,0,148,55,2
output_CREATIVE PROMPTS_20250611_140153_14.txt,382,0,222,157,3
output_CREATIVE PROMPTS_20250611_140202_15.txt,307,0,185,121,1
output_CREATIVE PROMPTS_20250611_140207_16.txt,58,0,29,28,1
output_CREATIVE PROMPTS_20250611_140218_17.txt,305,0,190,112,3
